movieId,title,year,genres,avgRating,ratingCount,tmdbId,imdbId
53737,"Night of the Generals, The",1967,Crime|Drama|Mystery|Thriller|War,3.39,72,42700,62038
6198,American Heart,1992,Crime|Drama,3.39,70,7015,103670
7172,Distant (Uzak),2002,Drama,3.39,70,31026,346094
76272,Five Minutes of Heaven,2009,Crime|Drama|Thriller,3.39,70,16759,1238291
61941,Humboldt County,2008,Comedy|Drama,3.39,69,14232,870122
856,Mille bolle blu,1993,Comedy,3.39,58,145925,107575
32452,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun),1999,Animation|Comedy,3.39,57,16198,206013
25934,3 Godfathers,1948,Drama|Western,3.39,55,29244,40064
45,To Die For,1995,Comedy|Drama|Thriller,3.38,8933,577,114681
1129,Escape from New York,1981,Action|Adventure|Sci-Fi|Thriller,3.38,8891,1103,82340
616,"Aristocats, The",1970,Animation|Children,3.38,7892,10112,65421
610,Heavy Metal,1981,Action|Adventure|Animation|Horror|Sci-Fi,3.38,7845,11827,82509
57368,Cloverfield,2008,Action|Mystery|Sci-Fi|Thriller,3.38,3403,7191,1060277
63113,Quantum of Solace,2008,Action|Adventure|Thriller,3.38,3178,10764,830515
6059,"Recruit, The",2003,Action|Thriller,3.38,2587,1647,292506
2015,"Absent-Minded Professor, The",1961,Children|Comedy|Fantasy,3.38,2512,17984,54594
340,"War, The",1994,Adventure|Drama|War,3.38,1467,19855,111667
4443,Outland,1981,Action|Sci-Fi|Thriller,3.38,1033,10540,82869
3550,"Hunger, The",1983,Horror,3.38,992,11654,85701
33669,"Sisterhood of the Traveling Pants, The",2005,Adventure|Comedy|Drama,3.38,816,9779,403508
58154,"Other Boleyn Girl, The",2008,Drama|Romance,3.38,752,12184,467200
467,Live Nude Girls,1995,Comedy,3.38,741,26271,113674
2275,Six-String Samurai,1998,Action|Adventure|Sci-Fi,3.38,661,24746,118736
2782,"Pit and the Pendulum, The",1961,Horror,3.38,661,28501,55304
53460,Surf's Up,2007,Animation|Children|Comedy,3.38,628,9408,423294
40148,Revolver,2005,Crime|Drama|Thriller,3.38,538,10851,365686
90647,Puss in Boots,2011,Adventure|Animation|Comedy|Fantasy|IMAX,3.38,537,58423,448694
33683,High Tension (Haute tension) (Switchblade Romance),2003,Horror|Thriller,3.38,517,10226,338095
96728,"Master, The",2012,Drama,3.38,452,68722,1560747
114180,"Maze Runner, The",2014,Action|Mystery|Sci-Fi,3.38,436,198663,1790864
6279,"Good Thief, The",2002,Crime|Drama,3.38,427,6016,281820
2045,"Far Off Place, A",1993,Adventure|Children|Drama|Romance,3.38,416,24736,106868
61986,Appaloosa,2008,Western,3.38,396,12690,800308
71500,Trick 'r Treat,2007,Comedy|Horror|Thriller,3.38,318,23202,862856
4259,"Luzhin Defence, The",2000,Drama|Romance,3.38,291,52654,211492
69746,Watchmen: Tales of the Black Freighter,2009,Action|Adventure|Animation|Horror,3.38,252,16440,1295071
1163,Mina Tannenbaum,1994,Drama,3.38,246,86369,110521
7617,Rooster Cogburn,1975,Comedy|Western,3.38,226,17538,73636
52606,Big Nothing,2006,Comedy|Crime|Thriller,3.38,224,9843,488085
66200,Two Lovers,2008,Drama|Romance,3.38,206,10362,1103275
8446,Sands of Iwo Jima,1949,Action|Drama|Romance|War,3.38,194,18712,41841
525,"Saint of Fort Washington, The",1993,Drama,3.38,172,56583,108026
1116,"Single Girl, A (Fille seule, La)",1995,Drama,3.38,167,102461,113057
108729,Enemy,2013,Mystery|Thriller,3.38,156,181886,2316411
8378,"Doctor, The",1991,Drama,3.38,155,26142,101746
755,Kim,1950,Children|Drama,3.38,152,110465,42644
4780,Liam,2000,Drama,3.38,135,48834,255321
2923,Handle with Care (a.k.a. Citizen's Band),1977,Comedy,3.38,134,85325,76123
78116,Please Give,2010,Comedy|Drama,3.38,132,40247,878835
582,Métisse (Café au Lait),1993,Comedy|Drama,3.38,131,47507,107642
6756,Casa de los babys,2003,Drama,3.38,126,38244,303830
8426,Robot Carnival (Roboto kânibauru),1987,Animation|Comedy|Drama|Fantasy|Sci-Fi,3.38,126,33441,93871
27876,Schultze Gets the Blues,2003,Comedy|Drama,3.38,125,9483,388395
5314,Behind the Sun (Abril Despedaçado),2001,Drama,3.38,108,36093,291003
4805,Sayonara,1957,Drama,3.38,98,40885,50933
25916,They Were Expendable,1945,Drama|War,3.38,97,18771,38160
33675,After You (Après vous...),2003,Comedy|Romance,3.38,93,16932,344604
89072,Stake Land,2010,Horror,3.38,90,52015,1464580
92048,"Whistleblower, The",2010,Drama|Thriller,3.38,87,65760,896872
5741,"Woman Next Door, The (Femme d'à côté, La)",1981,Drama|Romance,3.38,84,12579,82370
7108,Crime Story (Zhong an zu),1993,Action|Crime|Drama,3.38,84,18857,108656
6610,"Honeymoon Killers, The",1970,Crime|Thriller,3.38,83,10237,64437
8522,My Little Chickadee,1940,Comedy|Western,3.38,82,29353,32828
3333,"Killing of Sister George, The",1968,Drama,3.38,80,54575,63185
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat),2010,Drama|Fantasy,3.38,76,38368,1588895
60365,Frosty the Snowman,1969,Animation|Children|Comedy|Fantasy|Musical,3.38,57,13675,64349
115664,"Book of Life, The",2014,Adventure|Animation|Romance,3.38,57,228326,2262227
55402,Beaufort,2007,Action|Drama|War,3.38,54,15048,758732
25737,"Golem, The (Golem, wie er in die Welt kam, Der)",1920,Fantasy|Horror,3.38,52,2972,11237
52299,American Hardcore,2006,Documentary,3.38,52,16018,419434
398,Frank and Ollie,1995,Documentary,3.38,51,42981,113104
34111,"God Who Wasn't There, The",2005,Documentary,3.38,51,13014,455507
42681,49th Parallel,1941,Adventure|Drama|Thriller|War,3.38,51,21735,33627
44073,Stromboli,1950,Drama,3.38,50,4173,41931
780,Independence Day (a.k.a. ID4),1996,Action|Adventure|Sci-Fi|Thriller,3.37,47048,602,116629
7,Sabrina,1995,Comedy|Romance,3.37,12961,11860,114319
4975,Vanilla Sky,2001,Mystery|Romance|Sci-Fi|Thriller,3.37,8318,1903,259711
799,"Frighteners, The",1996,Comedy|Horror|Thriller,3.37,6151,10779,116365
7293,50 First Dates,2004,Comedy|Romance,3.37,6093,1824,343660
1476,Private Parts,1997,Comedy|Drama,3.37,5779,9403,119951
207,"Walk in the Clouds, A",1995,Drama|Romance,3.37,5414,9560,114887
18,Four Rooms,1995,Comedy,3.37,5203,5,113101
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",1984,Adventure|Comedy|Sci-Fi,3.37,3770,11379,86856
27706,Lemony Snicket's A Series of Unfortunate Events,2004,Adventure|Children|Comedy|Fantasy,3.37,3438,11774,339291
33615,Madagascar,2005,Adventure|Animation|Children|Comedy,3.37,3418,953,351283
3477,Empire Records,1995,Comedy|Drama,3.37,2752,13531,112950
2414,Young Sherlock Holmes,1985,Action|Adventure|Children|Fantasy|Mystery|Thriller,3.37,2650,11904,90357
8781,"Manchurian Candidate, The",2004,Thriller,3.37,2539,14462,368008
4844,Bandits,2001,Comedy|Crime|Romance,3.37,2415,3172,219965
1395,Tin Men,1987,Comedy|Drama,3.37,2269,10896,94155
82461,Tron: Legacy,2010,Action|Adventure|Sci-Fi|IMAX,3.37,1705,20526,1104001
1014,Pollyanna,1960,Children|Comedy|Drama,3.37,1602,31102,54195
5066,"Walk to Remember, A",2002,Drama|Romance,3.37,1561,10229,281358
4866,"Last Castle, The",2001,Action,3.37,1482,2100,272020
5016,"Shipping News, The",2001,Drama,3.37,1367,6440,120824
4533,"Return of the Living Dead, The",1985,Comedy|Horror|Sci-Fi,3.37,1081,10925,89907
4506,Frantic,1988,Crime|Mystery|Thriller,3.37,1029,10675,95174
3529,"Postman Always Rings Twice, The",1981,Crime|Thriller,3.37,1004,11027,82934
4624,Meet the Feebles,1989,Animation|Comedy|Musical,3.37,827,8216,97858
37384,Waiting...,2005,Comedy,3.37,796,7553,348333
2057,"Incredible Journey, The",1963,Adventure|Children,3.37,740,37969,57180
27772,Ju-on: The Grudge,2002,Horror,3.37,725,11838,364385
764,Heavy,1995,Drama|Romance,3.37,579,22621,113280
82167,Love and Other Drugs,2010,Comedy|Drama|Romance,3.37,566,43347,758752
2727,Killer's Kiss,1955,Crime|Film-Noir,3.37,347,10056,48254
633,Denise Calls Up,1995,Comedy,3.37,336,47449,112844
6002,Love Liza,2002,Drama,3.37,314,15395,282698
27604,Suicide Club (Jisatsu saakuru),2001,Horror|Mystery|Thriller,3.37,297,12720,312843
3199,Pal Joey,1957,Comedy|Drama|Musical|Romance,3.37,288,33734,50815
69140,Sweeney Todd,2006,Crime|Drama|Horror|Thriller,3.37,258,37924,479760
97225,Hotel Transylvania,2012,Animation|Children|Comedy,3.37,251,76492,837562
7984,From Beyond,1986,Horror|Sci-Fi,3.37,242,14510,91083
72131,Michael Jackson's This Is It,2009,Documentary|Musical|IMAX,3.37,223,13576,1477715
101088,Stoker,2013,Drama|Mystery|Thriller,3.37,218,86825,1682180
65868,Repo! The Genetic Opera,2008,Fantasy|Horror|Musical,3.37,213,14353,963194
3588,"King of Marvin Gardens, The",1972,Crime|Drama,3.37,208,50627,68805
2056,In Search of the Castaways,1962,Adventure|Children,3.37,175,34774,56095
1318,Blue Juice,1995,Comedy|Drama,3.37,171,18762,112537
72176,Big Fan,2009,Comedy|Crime|Drama,3.37,165,29150,1228953
26303,Sisters,1973,Horror|Thriller,3.37,161,22307,70698
90645,Anonymous,2011,Drama,3.37,142,61891,1521197
58964,Inside (À l'intérieur),2007,Horror|Thriller,3.37,136,13312,856288
49666,Fur: An Imaginary Portrait of Diane Arbus,2006,Drama|Fantasy|Romance,3.37,132,18615,422295
60763,American Teen,2008,Documentary,3.37,131,13259,486259
8931,Born Rich,2003,Documentary,3.37,126,55047,342143
64229,Cadillac Records,2008,Drama|Musical,3.37,119,14299,1042877
794,Midnight Dancers (Sibak),1994,Comedy|Drama,3.37,102,183955,111180
1369,I Can't Sleep (J'ai pas sommeil),1994,Drama|Thriller,3.37,95,64900,110171
1471,Boys Life 2,1997,Drama,3.37,91,50091,118762
1486,"Quiet Room, The",1996,Drama,3.37,87,88423,117422
4049,Rancho Deluxe,1975,Comedy|Western,3.37,85,42261,73605
34018,At the Circus,1939,Comedy|Musical,3.37,83,22553,31060
5783,Derrida,2002,Documentary,3.37,79,35935,303326
6312,"Private Function, A",1984,Comedy,3.37,78,57565,89838
31737,Bunny Lake Is Missing,1965,Mystery|Thriller,3.37,78,1942,58997
56846,Rabbit Without Ears (Keinohrhasen),2007,Comedy|Romance,3.37,78,6076,960790
4791,Valdez Is Coming,1971,Western,3.37,71,21242,67921
69027,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus),2009,Adventure|Comedy,3.37,71,15588,1167660
26155,Khartoum,1966,Action|Adventure|Drama|War,3.37,70,29710,60588
26344,French Connection II,1975,Action|Crime|Drama|Thriller,3.37,69,10711,73018
81639,Jack Goes Boating,2010,Comedy|Romance,3.37,67,43943,1278379
1315,Paris Was a Woman,1995,Documentary,3.37,65,96288,114093
113604,If I Stay,2014,Drama,3.37,64,249164,1355630
8657,"Tin Star, The",1957,Western,3.37,62,30054,51087
30996,Little Miss Marker,1934,Comedy|Drama,3.37,61,43150,25410
34583,Prime Cut,1972,Action|Crime|Drama,3.37,60,27292,69121
44041,All Quiet on the Western Front,1979,Action|Drama|War,3.37,59,10912,78753
54426,12:08 East of Bucharest (A fost sau n-a fost?),2006,Comedy|Drama,3.37,57,24159,809407
4536,Rocket Gibraltar,1988,Drama,3.37,53,58434,96003
26539,Death of a Salesman,1985,Drama,3.37,53,12615,89006
494,Executive Decision,1996,Action|Adventure|Thriller,3.36,12190,2320,116253
2167,Blade,1998,Action|Horror|Thriller,3.36,11401,36647,120611
4571,Bill & Ted's Excellent Adventure,1989,Adventure|Comedy|Sci-Fi,3.36,8420,1648,96928
30793,Charlie and the Chocolate Factory,2005,Adventure|Children|Comedy|Fantasy|IMAX,3.36,7518,118,367594
2145,Pretty in Pink,1986,Comedy|Drama|Romance,3.36,7239,11522,91790
45499,X-Men: The Last Stand,2006,Action|Sci-Fi|Thriller,3.36,6385,36668,376994
6281,Phone Booth,2002,Drama|Thriller,3.36,5101,1817,183649
1620,Kiss the Girls,1997,Crime|Drama|Mystery|Thriller,3.36,4404,9437,119468
1892,"Perfect Murder, A",1998,Thriller,3.36,4181,1965,120787
663,Kids in the Hall: Brain Candy,1996,Comedy,3.36,3327,18414,116768
490,Malice,1993,Thriller,3.36,3210,2246,107497
450,With Honors,1994,Comedy|Drama,3.36,2967,16297,111732
62434,Zack and Miri Make a Porno,2008,Comedy|Drama|Romance,3.36,1880,10358,1007028
3786,But I'm a Cheerleader,1999,Comedy,3.36,1844,20770,179116
27821,"Interpreter, The",2005,Drama|Thriller,3.36,1756,179,373926
1840,He Got Game,1998,Drama,3.36,1586,9469,124718
3270,"Cutting Edge, The",1992,Comedy|Drama|Romance,3.36,1454,16562,104040
3251,Agnes of God,1985,Drama|Mystery,3.36,1350,24735,88683
3770,Dreamscape,1984,Horror|Sci-Fi|Thriller,3.36,1276,24099,87175
87869,Horrible Bosses,2011,Comedy|Crime,3.36,1260,51540,1499658
1875,Clockwatchers,1997,Comedy,3.36,1054,55561,118866
4725,Session 9,2001,Horror|Thriller,3.36,970,10972,261983
103249,World War Z,2013,Action|Drama|Horror|IMAX,3.36,954,72190,816711
4577,Casualties of War,1989,Drama|War,3.36,732,10142,97027
183,Mute Witness,1994,Comedy|Horror|Thriller,3.36,614,48787,110604
62344,Rachel Getting Married,2008,Drama|Romance,3.36,594,14976,1084950
5628,Wasabi,2001,Action|Comedy|Crime|Drama|Thriller,3.36,579,2110,281364
86298,Rio,2011,Adventure|Animation|Children|Comedy,3.36,576,46195,1436562
988,Grace of My Heart,1996,Comedy|Drama,3.36,532,58985,116442
111659,Maleficent,2014,Action|Adventure|Children|IMAX,3.36,489,102651,1587310
52950,Day Watch (Dnevnoy dozor),2006,Action|Fantasy|Horror|Thriller,3.36,484,2269,409904
2784,"Masque of the Red Death, The",1964,Horror,3.36,461,25319,58333
2681,Free Enterprise,1998,Comedy|Romance|Sci-Fi,3.36,452,13533,141105
2874,"Pajama Game, The",1957,Comedy|Musical|Romance,3.36,448,40867,50814
7812,Babylon 5: Thirdspace,1998,Drama|Sci-Fi,3.36,440,10941,121804
3718,American Pimp,1999,Documentary,3.36,399,24587,179074
6884,Veronica Guerin,2003,Crime|Drama|Thriller,3.36,359,10629,312549
6803,Phenomena (a.k.a. Creepers),1985,Horror|Mystery|Thriller,3.36,336,29161,87909
3628,Flying Tigers,1942,Action|Drama|Romance|War,3.36,324,29372,34742
103810,Red 2,2013,Action|Comedy|Crime|Thriller,3.36,294,146216,1821694
961,Little Lord Fauntleroy,1936,Drama,3.36,252,23114,27893
51037,Unknown,2006,Drama|Mystery|Thriller,3.36,239,9828,450340
8862,Criminal,2004,Comedy|Drama,3.36,233,14198,362526
7394,Those Magnificent Men in Their Flying Machines,1965,Action|Adventure|Comedy,3.36,224,10338,59797
90,"Journey of August King, The",1995,Drama,3.36,214,61548,113490
98585,Hitchcock,2012,Drama,3.36,208,112336,975645
5993,Max,2002,Drama,3.36,202,13560,290210
63826,Splinter,2008,Action|Horror|Thriller,3.36,164,13220,1031280
33421,Dear Wendy,2005,Drama,3.36,163,10913,342272
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La)",1987,Comedy|Drama,3.36,155,202425,94265
27032,Who Am I? (Wo shi shei),1998,Action|Adventure|Comedy|Sci-Fi|Thriller,3.36,146,8697,127357
60128,Young People Fucking (a.k.a. YPF),2007,Comedy,3.36,143,13019,913445
6231,"Benny Goodman Story, The",1955,Drama|Musical,3.36,121,43261,47873
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",1991,Comedy,3.36,114,78285,103207
5123,"Touch of Class, A",1973,Comedy,3.36,114,42458,70819
6806,Time and Tide (Seunlau Ngaklau),2000,Action|Crime|Thriller,3.36,112,49291,251433
46653,"300 Spartans, The",1962,Adventure|Drama|War,3.36,109,19972,55719
96314,Celeste and Jesse Forever (Celeste & Jesse Forever),2012,Comedy|Drama|Romance,3.36,109,84184,1405365
679,"Run of the Country, The",1995,Drama,3.36,97,221917,114307
60418,Kabluey,2007,Comedy|Drama,3.36,94,15654,816545
40010,Duck Season (Temporada de patos),2004,Comedy,3.36,90,34207,407246
2293,Shadrach,1998,Drama,3.36,84,73351,144604
53906,Popular Music (Populärmusik från Vittula),2004,Comedy|Drama,3.36,83,442,314524
7675,"Canterville Ghost, The",1944,Comedy|Fantasy,3.36,80,19463,36696
4301,Calle 54,2000,Documentary|Musical,3.36,77,115810,260775
1871,"Friend of the Deceased, A (Priyatel pokonika)",1997,Comedy|Drama,3.36,70,77514,119952
6258,"Dames du Bois de Boulogne, Les (Ladies of the Bois de Boulogne, The) (Ladies of the Park)",1945,Drama|Romance,3.36,70,49845,37630
4869,Burnt Money (Plata Quemada),2000,Action|Crime|Drama|Romance|Thriller,3.36,66,27092,227277
85211,Norwegian Wood (Noruwei no mori),2010,Drama|Romance,3.36,60,57703,1270842
1143,Three Lives and Only One Death (Trois vies & une seule mort),1996,Comedy,3.36,55,55049,117968
68901,Chop Shop,2007,Drama,3.36,54,15555,990404
91886,Dolphin Tale,2011,Children|Drama,3.36,54,62837,1564349
108780,Labor Day,2013,Drama|Romance,3.36,54,130150,1967545
63312,Krabat,2008,Drama|Fantasy,3.36,53,4627,772181
5687,Take Care of My Cat (Goyangileul butaghae),2001,Drama,3.36,52,37288,296658
316,Stargate,1994,Action|Adventure|Sci-Fi,3.35,31799,2164,111282
333,Tommy Boy,1995,Comedy,3.35,10962,11381,114694
1093,"Doors, The",1991,Drama,3.35,7681,10537,101761
41569,King Kong,2005,Action|Adventure|Drama|Fantasy|Thriller,3.35,5709,254,360717
1883,Bulworth,1998,Comedy|Drama|Romance,3.35,5085,9452,118798
2245,Working Girl,1988,Comedy|Drama|Romance,3.35,4653,3525,96463
2141,"American Tail, An",1986,Adventure|Animation|Children|Comedy,3.35,4551,4978,90633
4865,From Hell,2001,Crime|Horror|Mystery|Thriller,3.35,4409,768,120681
31696,Constantine,2005,Action|Fantasy|Horror|Thriller,3.35,4247,561,360486
289,Only You,1994,Comedy|Romance,3.35,3192,9058,110737
60040,"Incredible Hulk, The",2008,Action|Sci-Fi,3.35,2711,1724,800080
5364,Unfaithful,2002,Drama|Thriller,3.35,1786,2251,250797
2633,"Mummy, The",1932,Horror|Romance,3.35,1717,15849,23245
8880,Mask,1985,Drama,3.35,1399,11177,89560
5882,Treasure Planet,2002,Adventure|Animation|Children|Sci-Fi|IMAX,3.35,1386,9016,133240
2457,Running Scared,1986,Action|Comedy,3.35,1354,15698,91875
57528,Rambo (Rambo 4),2008,Action|Drama|Thriller|War,3.35,1311,7555,462499
2331,Living Out Loud,1998,Comedy|Drama|Romance,3.35,1221,46889,120722
6184,"Man Who Fell to Earth, The",1976,Drama|Sci-Fi,3.35,1204,991,74851
4478,Biloxi Blues,1988,Comedy|Drama,3.35,1100,19382,94746
5833,Dog Soldiers,2002,Action|Horror,3.35,969,11880,280609
6832,Regarding Henry,1991,Drama,3.35,919,11364,102768
461,Go Fish,1994,Drama|Romance,3.35,904,18620,109913
65230,Marley & Me,2008,Comedy|Drama,3.35,845,14306,822832
71211,"Informant!, The",2009,Comedy|Crime|Drama|Thriller,3.35,783,11323,1130080
1442,Prefontaine,1997,Drama,3.35,710,26306,119937
2205,Mr. & Mrs. Smith,1941,Comedy|Romance,3.35,641,24197,33922
74275,I Love You Phillip Morris,2009,Comedy|Drama|Romance,3.35,635,8952,1045772
5250,Stir Crazy,1980,Comedy,3.35,618,21629,81562
5527,Possession,2002,Drama|Romance,3.35,609,30072,256276
443,"Endless Summer 2, The",1994,Adventure|Documentary,3.35,587,24257,109729
6063,May,2002,Drama|Horror,3.35,538,10894,303361
78088,Buried,2010,Mystery|Thriller,3.35,517,26388,1462758
7708,Bedazzled,1967,Comedy|Fantasy,3.35,432,18209,61391
7395,Cheaper by the Dozen,1950,Comedy|Drama,3.35,427,33839,42327
56389,My Blueberry Nights,2007,Drama|Romance,3.35,407,1989,765120
8008,Brigadoon,1954,Fantasy|Musical|Romance,3.35,394,18283,46807
4672,"Tall Guy, The",1989,Comedy|Romance,3.35,344,24077,98436
68932,"Soloist, The",2009,Drama|Musical,3.35,313,17332,821642
1932,"Great Ziegfeld, The",1936,Drama|Musical,3.35,283,43277,27698
4403,"Fall of the House of Usher, The (House of Usher)",1960,Horror,3.35,271,23439,53925
5392,Bus Stop,1956,Comedy|Drama|Romance,3.35,259,24010,49038
6480,Thoroughly Modern Millie,1967,Comedy|Musical,3.35,250,32489,62362
1529,Nowhere,1997,Comedy|Drama,3.35,234,1811,119809
38388,Goal! The Dream Begins (Goal!),2005,Drama,3.35,233,9763,380389
70984,Taking Woodstock,2009,Comedy,3.35,230,26320,1127896
48161,Gridiron Gang,2006,Drama,3.35,226,9766,421206
1563,Dream With the Fishes,1997,Drama,3.35,216,47686,119019
66335,Afro Samurai: Resurrection,2009,Animation,3.35,190,14711,1265998
8134,Wonderful Days (a.k.a. Sky Blue),2003,Animation|Sci-Fi,3.35,184,14258,353014
6476,Shattered,1991,Mystery|Thriller,3.35,183,2071,102900
4420,"Barefoot Contessa, The",1954,Drama,3.35,180,34689,46754
67,Two Bits,1995,Drama,3.35,170,40628,114753
264,"Enfer, L'",1994,Drama,3.35,159,17961,109731
5063,One-Eyed Jacks,1961,Western,3.35,159,18647,55257
1063,Johns,1996,Drama,3.35,155,56830,116714
1657,Wonderland,1997,Comedy|Documentary,3.35,153,251481,120529
8534,Two Brothers (Deux frères),2004,Adventure|Children|Drama,3.35,144,1997,338512
5221,Harrison's Flowers,2000,Drama,3.35,138,25014,216799
5131,How to Kill Your Neighbor's Dog,2000,Comedy|Drama,3.35,131,13791,207524
7272,Super Fly (Superfly),1972,Action|Crime|Drama,3.35,130,21968,69332
8832,Warriors of Heaven and Earth (Tian di ying xiong),2003,Action|Adventure|Drama,3.35,129,14797,374330
41025,"Good Woman, A",2004,Comedy|Drama|Romance,3.35,127,15184,379306
115170,"Judge, The",2014,Drama,3.35,127,205587,1872194
7492,Martin,1977,Drama|Horror,3.35,125,26517,77914
70344,Cold Souls,2009,Comedy|Drama,3.35,122,30250,1127877
8882,"Boston Strangler, The",1968,Crime|Drama|Mystery|Thriller,3.35,118,26690,62755
6446,"Comancheros, The",1961,Action|Adventure|Drama|Romance,3.35,117,30462,54757
54612,Resurrecting the Champ,2007,Drama,3.35,113,13074,416185
94150,Hysteria,2011,Comedy|Romance,3.35,108,75802,1435513
4777,"American Astronaut, The",2001,Comedy|Musical|Sci-Fi,3.35,106,21538,243759
6562,Spencer's Mountain,1963,Comedy|Drama,3.35,103,44916,57523
80469,Superman/Batman: Apocalypse,2010,Animation,3.35,100,45162,1673430
8056,Harper,1966,Crime|Drama|Mystery,3.35,96,26268,60490
51024,The Odyssey,1997,Adventure|Drama|Fantasy,3.35,88,17266,118414
88746,Terri,2011,Comedy,3.35,85,51993,1687281
38994,Separate Lies,2005,Drama|Romance|Thriller,3.35,82,38583,369053
3625,Better Living Through Circuitry,1999,Documentary,3.35,71,47295,207998
5024,Come Undone (Presque Rien),2000,Drama|Romance,3.35,68,27099,242795
7406,"Flying Deuces, The",1939,Comedy,3.35,65,22999,31322
6681,All the Little Animals,1998,Drama|Thriller,3.35,53,48464,120584
1721,Titanic,1997,Drama|Romance,3.34,32238,597,120338
1092,Basic Instinct,1992,Crime|Mystery|Thriller,3.34,10998,402,103772
3555,U-571,2000,Action|Thriller|War,3.34,6791,3536,141926
3301,"Whole Nine Yards, The",2000,Comedy|Crime,3.34,6606,2069,190138
3450,Grumpy Old Men,1993,Comedy,3.34,5588,11520,107050
3969,Pay It Forward,2000,Drama,3.34,5186,10647,223897
361,It Could Happen to You,1994,Comedy|Drama|Romance,3.34,4993,10660,110167
4023,"Family Man, The",2000,Comedy|Drama|Romance,3.34,4548,5994,218967
2433,"Civil Action, A",1998,Drama,3.34,3965,9422,120633
1459,Absolute Power,1997,Mystery|Thriller,3.34,3555,66,118548
2926,Hairspray,1988,Comedy|Drama,3.34,3320,11054,95270
188,"Prophecy, The",1995,Fantasy|Horror|Mystery,3.34,2498,11980,114194
3185,Snow Falling on Cedars,1999,Drama,3.34,2078,10219,120834
3684,"Fabulous Baker Boys, The",1989,Drama|Romance,3.34,1832,10875,97322
5108,John Q,2002,Crime|Drama|Thriller,3.34,1636,8470,251160
2106,Swing Kids,1993,Drama|War,3.34,1529,10419,108265
2337,Velvet Goldmine,1998,Drama,3.34,1362,1808,120879
78469,"A-Team, The",2010,Action|Comedy|Thriller,3.34,1306,34544,429493
4488,Colors,1988,Action|Crime|Drama,3.34,1057,10126,94894
103228,Pacific Rim,2013,Action|Adventure|Sci-Fi|IMAX,3.34,1026,68726,1663662
95441,Ted,2012,Comedy|Fantasy,3.34,999,72105,1637725
26680,Cry-Baby,1990,Comedy|Musical|Romance,3.34,821,9768,99329
2996,Music of the Heart,1999,Drama,3.34,742,26149,166943
58162,Run Fatboy Run,2007,Comedy|Romance,3.34,699,7942,425413
88405,Friends with Benefits,2011,Comedy|Romance,3.34,679,50544,1632708
2899,Gulliver's Travels,1939,Adventure|Animation|Children,3.34,677,42518,31397
7009,Lorenzo's Oil,1992,Drama,3.34,587,2007,104756
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",2010,Adventure|Children|Fantasy,3.34,526,10140,980970
63033,Blindness,2008,Drama|Mystery|Romance|Thriller,3.34,512,8338,861689
60647,Transsiberian,2008,Crime|Drama|Thriller,3.34,410,6687,800241
5099,Heidi,1937,Children|Drama,3.34,387,28345,28988
567,Kika,1993,Comedy|Drama,3.34,360,8223,107315
54962,"Nines, The",2007,Drama|Mystery,3.34,359,12994,810988
5493,In Like Flint,1967,Action|Adventure|Comedy,3.34,356,24130,61810
4965,"Business of Strangers, The",2001,Action|Drama|Thriller,3.34,349,31064,270259
7039,Thunderheart,1992,Crime|Mystery|Thriller,3.34,309,12395,105585
4486,Clean and Sober,1988,Drama,3.34,283,14441,94884
3790,Groove,2000,Drama,3.34,279,23655,212974
5372,Calamity Jane,1953,Musical|Western,3.34,255,14117,45591
4919,Subway,1985,Crime|Drama|Romance|Thriller,3.34,253,10656,90095
3792,Duel in the Sun,1946,Western,3.34,249,32275,38499
38600,Factotum,2005,Drama,3.34,240,10475,417658
2562,Bandits,1997,Drama,3.34,234,11526,118682
3414,Love Is a Many-Splendored Thing,1955,Drama|Romance|War,3.34,229,53879,48316
76763,"Runaways, The",2010,Drama|Musical,3.34,225,27586,1017451
4111,Gardens of Stone,1987,Drama|War,3.34,223,28368,93073
1585,Love Serenade,1996,Comedy,3.34,207,65046,116930
5859,Southern Comfort,1981,Drama|Thriller|War,3.34,190,12528,83111
5466,My Wife is an Actress (Ma Femme est une Actrice),2001,Comedy|Drama|Romance,3.34,185,14651,269499
3161,Onegin,1999,Drama|Romance,3.34,182,30237,119079
2388,Steam: The Turkish Bath (Hamam),1997,Drama|Romance,3.34,160,27104,119248
5230,"Paleface, The",1948,Comedy|Western,3.34,160,17804,40679
5975,War and Peace,1956,Drama|Romance|War,3.34,155,11706,49934
5503,"Last Kiss, The (Ultimo bacio, L')",2001,Comedy|Drama|Romance,3.34,137,12308,265930
26479,"Pirates of Penzance, The",1983,Adventure|Comedy|Musical|Romance,3.34,135,15716,86112
8773,Sherlock Holmes and the Secret Weapon,1942,Crime|Mystery|Thriller,3.34,127,18706,35317
31807,Dot the I,2003,Drama|Film-Noir|Thriller,3.34,117,18538,326835
4185,Elvis: That's the Way It Is,1970,Documentary,3.34,110,31151,65687
